CustomerKey,Gender,Name,City,State Code,State,ZipCode,Country,Continent,Birthday
1487693,Female,Lisa Bailey,OCALA,FL,Florida,34471,United States,North America,1966-09-14
1487794,Female,Jessie Kuykendall,IRVINE,CA,California,92714,United States,North America,1935-05-25
1488083,Female,Cathy Holmes,BETHESDA,MD,Maryland,20014,United States,North America,1975-11-03
1488175,Female,Louise Galyean,TOLEDO,OH,Ohio,43626,United States,North America,1998-02-12
1488346,Female,Dorothy Toomer,KOPPERL,TX,Texas,76652,United States,North America,1940-06-26
1488538,Female,Magdalena Rambert,ATLANTA,GA,Georgia,30305,United States,North America,1942-11-19
1488708,Female,Cynthia Milligan,PORTSMOUTH,NH,New Hampshire,3801,United States,North America,1958-06-10
1488734,Female,Nicole Vickery,LOS GATOS,CA,California,95030,United States,North America,1969-11-06
1488910,Female,Cindy Ramos,KANSAS CITY,KS,Kansas,66102,United States,North America,1980-11-24
1488975,Female,Doris Heidelberg,PEKIN,IL,Illinois,61554,United States,North America,1951-01-18
1489054,Male,Adam Cook,HELEN,GA,Georgia,30545,United States,North America,1960-12-07
1489075,Female,Gladys Lang,FAIRVIEW,WV,West Virginia,26570,United States,North America,1959-08-31
1489101,Male,Dan Williams,TRAVELERS REST,SC,South Carolina,29690,United States,North America,1993-07-18
1489110,Male,John Cruz,MONTGOMERY,AL,Alabama,36014,United States,North America,1966-09-02
1489156,Male,Richard Hurst,BRYN MAWR,PA,Pennsylvania,19010,United States,North America,2001-09-01
1489269,Female,Carol Clement,NEWARK,PA,Pennsylvania,19714,United States,North America,1973-04-08
1489535,Female,Betty Brown,YORK,PA,Pennsylvania,17402,United States,North America,1978-05-18
1489610,Female,Rachel Knight,AURORA,CO,Colorado,80014,United States,North America,1979-12-06
1489650,Male,Albert Merritt,FAIRPORT,NY,New York,14450,United States,North America,1988-11-06
1490044,Female,Rose Wilburn,CAMDEN,NJ,New Jersey,8102,United States,North America,1964-12-04
1490061,Male,Casey Wilson,ALTUS,OK,Oklahoma,73521,United States,North America,1940-12-24
1490226,Male,Kraig Colbert,CHARLOTTE,NC,North Carolina,28202,United States,North America,1998-05-29
1490323,Female,Lynette Carrington,ROCK HILL,SC,South Carolina,29730,United States,North America,1989-01-19
1490471,Male,Guillermo Leon,FARMINGTON HILLS,MI,Michigan,48335,United States,North America,1971-03-06
1490800,Male,John Adams,SPRINGFIELD,IL,Illinois,62704,United States,North America,1959-10-20
1490808,Male,Claude Martin,ENGLEWOOD,CO,Colorado,80112,United States,North America,1971-06-30
1491175,Female,Martine Engles,WESTBURY,NY,New York,11590,United States,North America,1940-03-06
1491521,Male,William Moses,LANCASTER,SC,South Carolina,29720,United States,North America,1975-03-30
1491533,Male,Prince Corsi,NEW YORK,NY,New York,10011,United States,North America,1988-03-02
1491550,Female,Irene Hall,NEW YORK,NY,New York,10007,United States,North America,1972-12-11
1491708,Female,Renate Hendershot,COTTONWOOD,UT,Utah,84121,United States,North America,1997-02-03
1491746,Male,Edward Junker,MADRID,NY,New York,13660,United States,North America,1993-02-01
1491814,Female,Yong Bastarache,DAYTON,OH,Ohio,45402,United States,North America,1980-05-18
1491817,Female,Edith Condon,CASPER,WY,Wyoming,82601,United States,North America,1958-08-22
1491897,Male,David Garcia,NEW YORK,NY,New York,10004,United States,North America,1994-09-29
1492176,Female,Margaret Mattson,OTHO,IA,Iowa,50569,United States,North America,1993-11-11
1492661,Female,Rosemary Harlow,NEW YORK,NY,New York,10011,United States,North America,1978-08-08
1492941,Female,Erna Vedder,SUGAR LAND,TX,Texas,77478,United States,North America,1947-04-01
1493184,Female,Phyllis Hubbard,GREENSBORO,NC,North Carolina,27407,United States,North America,1948-03-05
1493457,Male,Marcos McMichael,TAMPA,FL,Florida,33614,United States,North America,1948-04-15
1493539,Male,Max Smith,DETROIT,MI,Michigan,48219,United States,North America,1946-10-08
1493694,Female,Jennifer Acord,EAU CLAIRE,WI,Wisconsin,54701,United States,North America,1950-09-02
1493760,Female,Eliza Norwood,BON WIER,TX,Texas,75928,United States,North America,1976-07-12
1493826,Male,Fred Green,DUBLIN,CA,California,94568,United States,North America,1959-05-28
1493947,Female,Louise Gross,ROLLA,MO,Missouri,65401,United States,North America,1972-11-11
1494306,Female,Trisha Morton,BAKERSFIELD,CA,California,93301,United States,North America,1960-06-26
1494972,Male,David King,RENO,NV,Nevada,89506,United States,North America,1949-09-06
1495200,Female,Cythia Smith,CLEVELAND,OH,Ohio,44115,United States,North America,1968-11-30
1495557,Female,Cristie Miller,WASHINGTON,DC,Washington DC,20009,United States,North America,1975-11-29
1495668,Male,Kevin Bellows,ATLANTA,GA,Georgia,30303,United States,North America,1987-01-09
1495710,Male,Clyde Glenn,VACAVILLE,CA,California,95688,United States,North America,1959-04-22
1495716,Male,Timothy Alvarez,SAN JOSE,CA,California,95113,United States,North America,1961-10-07
1495792,Male,Peter Dunn,NORTHBROOK,IL,Illinois,60062,United States,North America,1990-11-30
1496038,Male,Cary Gibson,WICHITA,KS,Kansas,67202,United States,North America,1941-06-06
1496211,Female,Rosemarie Raper,TOLEDO,OH,Ohio,43609,United States,North America,1999-12-16
1496288,Male,Charles Cook,LAUREL,MD,Maryland,20707,United States,North America,1949-03-13
1496323,Male,Jay Hoffman,TAMPA,FL,Florida,33634,United States,North America,1980-12-25
1496326,Female,Marcia Miers,NORTH KINGSTOWN,RI,Rhode Island,2852,United States,North America,1986-08-05
1496360,Female,Clara Santiago,DICKINSON,ND,North Dakota,58601,United States,North America,1972-11-16
1496421,Male,Ray Free,ROCKY MOUNT,NC,North Carolina,27804,United States,North America,1963-06-14
1496507,Female,Deandra Welch,WALTHAM,MA,Massachusetts,2154,United States,North America,1935-11-15
1496883,Female,Diane Raines,FRESNO,CA,California,93721,United States,North America,1968-03-24
1497017,Male,Javier Black,FORT MYERS,FL,Florida,33901,United States,North America,1957-08-14
1497140,Male,Erick Eddy,SOUTH BURLINGTON,VT,Vermont,5403,United States,North America,1968-09-12
1497151,Female,Veronica Bisson,SIOUX FALLS,SD,South Dakota,57106,United States,North America,2000-04-26
1497629,Male,Brian Towle,LYNDHURST,NJ,New Jersey,7071,United States,North America,1988-02-29
1497719,Female,Carolyn Murley,SAN JOSE,CA,California,95110,United States,North America,1936-01-01
1497730,Male,Jeremy Johnson,WETHERSFIELD,CT,Connecticut,6109,United States,North America,1957-01-27
1497768,Female,Joyce Clark,SHERMAN OAKS,CA,California,91403,United States,North America,1957-01-20
1497974,Male,Nathaniel Ward,NEW ORLEANS,LA,Louisiana,70171,United States,North America,1936-09-28
1498031,Male,Wm Ferguson,LAFAYETTE,LA,Louisiana,70501,United States,North America,1972-10-02
1498135,Male,Rene Johnson,BLUE EARTH,MN,Minnesota,56013,United States,North America,1949-05-26
1498218,Male,Lawrence Reardon,BACHESHALL,VA,Virginia,24541,United States,North America,1955-11-12
1498245,Male,Darrell Roe,DALLAS,TX,Texas,75201,United States,North America,2001-08-28
1498538,Male,Richard Tumlin,DENVER,CO,Colorado,80202,United States,North America,1980-11-13
1498800,Female,Thomasena Cleveland,BOCA RATON,FL,Florida,33487,United States,North America,1964-10-22
1499317,Male,Harry Henson,RICHARDSON,TX,Texas,75081,United States,North America,1989-05-23
1499462,Female,Teresa Cargill,FAIRBANKS,AK,Alaska,99701,United States,North America,1996-07-07
1499604,Male,Richard Green,CHICAGO,IL,Illinois,60601,United States,North America,1979-06-16
1499630,Male,Francis Jones,HUNTSVILLE,AL,Alabama,35802,United States,North America,1972-03-25
1499679,Female,Helen Davis,ZONETON,KY,Kentucky,40165,United States,North America,1945-12-01
1499879,Female,Doris Kimball,LOS ANGELES,CA,California,90017,United States,North America,1999-12-31
1499911,Male,Mark Laforge,MARYLAND HEIGHTS,IL,Illinois,63043,United States,North America,1965-09-27
1500150,Male,Edwin Slaughter,RIDGE,MD,Maryland,20680,United States,North America,1988-10-15
1500226,Male,Thomas Hoar,MILILANI,HI,Hawaii,96789,United States,North America,1956-05-13
1500269,Female,Cheryl Campbell,BREVARD,NC,North Carolina,28712,United States,North America,1984-04-29
1500391,Male,Mark Higgins,VICTOR,IA,Iowa,52347,United States,North America,1978-08-14
1501073,Female,Hilda Young,PROVIDENCE,RI,Rhode Island,2903,United States,North America,1997-12-26
1501127,Female,Florence Thrasher,NEWTOWN,PA,Pennsylvania,18940,United States,North America,1951-09-25
1501353,Male,Aaron McLean,NORTH DEERING,ME,Maine,4103,United States,North America,1935-06-01
1501383,Male,William Romriell,DALLAS,TX,Texas,75240,United States,North America,1995-10-11
1501439,Female,Naomi McDonald,TRUXTON,MO,Missouri,63381,United States,North America,1994-09-01
1501443,Female,Cathy Campbell,PHILADELPHIA,PA,Pennsylvania,19139,United States,North America,1965-08-13
1501608,Female,Rosalind Castellanos,IRVINE,CA,California,92614,United States,North America,1979-06-06
1501626,Female,Sandra Tea,DAYTON,OH,Ohio,45402,United States,North America,1980-10-21
1501704,Female,Shannon Wolfe,NEW YORK,NY,New York,10016,United States,North America,1977-09-19
1501746,Female,Mary Burgess,BELEN,NM,New Mexico,87002,United States,North America,1936-02-03
1501857,Female,Mary Ricketts,ELMHURST,IL,Illinois,60126,United States,North America,1946-06-17
1502034,Female,Julie Miner,VAN BUREN,MO,Missouri,63965,United States,North America,1982-04-18
1502234,Female,Joann Becerra,CAMBRIDGE,MA,Massachusetts,2141,United States,North America,1944-03-09
1502289,Male,Michael Justice,COLUMBUS,GA,Georgia,31901,United States,North America,1951-01-25
1502479,Female,Sarah Preston,POUGHKEEPSIE,NY,New York,12601,United States,North America,1999-07-06
1502480,Female,Deborah Nelson,EAST LANSING,MI,Michigan,48823,United States,North America,1957-04-30
1502555,Female,Brenda Adams,NEWARK,NJ,New Jersey,7102,United States,North America,1948-11-15
1502567,Male,Timothy Morales,MILLINGTON,TN,Tennessee,38053,United States,North America,2000-05-18
1502818,Female,Lora Jones,LOS ANGELES,CA,California,90014,United States,North America,1962-11-23
1502837,Female,Beverly Jarvis,SANGER,CA,California,93657,United States,North America,1945-11-20
1503301,Female,Sophie Aguilar,LOUISVILLE,KY,Kentucky,40202,United States,North America,1954-04-10
1503418,Male,John Barlow,PADUCAH,KY,Kentucky,42003,United States,North America,1983-04-27
1503489,Female,Joan Boyd,CAMBRIDGE,MA,Massachusetts,2141,United States,North America,1940-02-15
1503538,Male,Robert Smith,ALMELUND,MN,Minnesota,55056,United States,North America,1976-11-04
1503640,Male,Andrew Usrey,WARREN,OH,Ohio,44484,United States,North America,1996-03-12
1503831,Female,Virgie Takacs,WALWORTH,WI,Wisconsin,53184,United States,North America,1962-09-04
1503933,Female,Jeannie Gordon,SEATTLE,WA,Washington,98109,United States,North America,1979-07-21
1504078,Male,Mark Wall,LUDLOW,MA,Massachusetts,1056,United States,North America,1965-03-31
1504102,Female,Gloria Arce,HENDERSON,NV,Nevada,89014,United States,North America,1995-09-24
1504353,Female,Harriet Babcock,PORT ORFORD,OR,Oregon,97465,United States,North America,2000-11-08
1504430,Male,Paul Raggs,BILOXI,MS,Mississippi,39531,United States,North America,1997-01-19
1504616,Male,Justin Helms,NEW YORK,NY,New York,10007,United States,North America,2000-06-22
1504968,Male,Manuel Thomson,WEEHAWKEN,NJ,New Jersey,7087,United States,North America,1944-09-23
1505426,Male,Greg Ernst,PHOENIX,AZ,Arizona,85040,United States,North America,1966-12-23
1505443,Female,Charla Counts,DENVER,CO,Colorado,80202,United States,North America,2001-12-23
1505524,Male,Terry Hillier,JACKSON,MS,Mississippi,39206,United States,North America,1987-12-15
1505684,Male,Simon Mayo,SALISBURY,NC,North Carolina,28144,United States,North America,1939-07-20
1505768,Male,Jose Alleman,AURORA,CO,Colorado,80014,United States,North America,1965-11-23
1505785,Female,Lee Elkins,DENVER,CO,Colorado,80202,United States,North America,1991-06-05
1505995,Male,Steve Santacruz,NEW YORK,NY,New York,10016,United States,North America,1987-03-22
1506082,Male,Roberto Moore,GAINESVILLE,FL,Florida,32601,United States,North America,1949-06-27
1506205,Male,Valentine Fulton,SAN FRANCISCO,CA,California,94107,United States,North America,1950-09-21
1506352,Female,Charlotte Busse,LONG BEACH,CA,California,90802,United States,North America,1955-02-17
1506430,Male,Harold Fleener,COLUMBUS,OH,Ohio,43213,United States,North America,1958-12-21
1506493,Female,Vanessa White,GREENVILLE,SC,South Carolina,29601,United States,North America,1995-07-06
1506504,Female,Samantha Durst,SAINT CLOUD,MN,Minnesota,56301,United States,North America,1974-03-21
1506511,Male,James Mehl,SALT LAKE CITY,UT,Utah,84106,United States,North America,1969-04-12
1506603,Female,Rosalia Davis,JACKSON,MS,Mississippi,39211,United States,North America,1997-08-28
1506640,Female,Kristi Munch,SAN LEANDRO,CA,California,94578,United States,North America,2001-05-15
1507007,Female,Ella Roan,LOS ANGELES,CA,California,90067,United States,North America,1995-08-23
1507090,Male,Thomas Thomas,APPLETON,WI,Wisconsin,54911,United States,North America,1992-01-19
1507267,Female,Karen McCain,CORPUS CHRISTI,TX,Texas,78401,United States,North America,1969-08-21
1507348,Male,Rosendo Wolf,EL PASO,TX,Texas,79906,United States,North America,1937-05-16
1507400,Male,Walter Burdette,MERIDEN,CT,Connecticut,6450,United States,North America,1995-02-06
1507519,Male,Ronald Kees,JACKPOT,NV,Nevada,89825,United States,North America,1999-07-04
1507750,Female,Ruthann Clarke,DAWSONVILLE,GA,Georgia,30534,United States,North America,1991-03-26
1507791,Male,Angel Tosh,BRIDGEVILLE,PA,Pennsylvania,15017,United States,North America,1977-03-19
1507804,Female,Mary Battle,DENVER,CO,Colorado,80239,United States,North America,1971-09-21
1507926,Female,Aimee Wong,ANAHEIM,CA,California,92804,United States,North America,1961-01-16
1508230,Male,Thomas Barb,DALLAS,TX,Texas,75204,United States,North America,1979-10-10
1508265,Male,Mathew Neer,MONTVILLE,OH,Ohio,44062,United States,North America,1993-04-18
1508295,Male,Donald Ragland,WESTCHESTER,IL,Illinois,60154,United States,North America,1964-08-12
1508721,Female,Shawna Tobler,CHICAGO,IL,Illinois,60657,United States,North America,1977-04-03
1509196,Male,Don Word,PHOENIX,AZ,Arizona,85023,United States,North America,1990-08-26
1509207,Female,Judy Reeves,PEORIA,AZ,Arizona,85382,United States,North America,1935-11-05
1509250,Female,Charisse Davidson,TIGARD,OR,Oregon,97223,United States,North America,1989-09-05
1509335,Male,Robert Blackwell,HAPPY CAMP,CA,California,96039,United States,North America,1959-12-03
1509730,Male,Jason Reeves,PLUM,TX,Texas,78952,United States,North America,1958-03-21
1509931,Female,Helen Stoner,AVON PARK,FL,Florida,33825,United States,North America,1988-03-27
1509978,Female,Elizabeth Smith,KENNER,LA,Louisiana,70062,United States,North America,1942-11-06
1510026,Male,Christopher Alvarado,MARIETTA,GA,Georgia,30067,United States,North America,1938-05-13
1510144,Male,Otis Shaffer,PLANO,TX,Texas,75074,United States,North America,1994-08-02
1510251,Female,Linda Daniel,DETROIT,MI,Michigan,48219,United States,North America,2000-01-30
1510265,Male,Patrick Hodges,ERIE,PA,Pennsylvania,16501,United States,North America,1967-04-11
1510449,Female,Candace Beasley,FREEHOLD,NJ,New Jersey,7728,United States,North America,1990-05-02
1510628,Male,Albert Williams,BEAUFORT,SC,South Carolina,29902,United States,North America,1952-12-24
1510796,Female,Maggie Paxton,WICHITA,KS,Kansas,67214,United States,North America,1995-09-22
1510814,Male,Robert McMaster,ARLINGTON HEIGHTS,IL,Illinois,60005,United States,North America,1975-03-28
1511165,Female,Iva Milliman,MONTEREY,CA,California,95940,United States,North America,1951-08-02
1511333,Male,Eldon Nelson,GIBSONIA,PA,Pennsylvania,15044,United States,North America,1957-11-29
1511494,Female,Vera McClinton,ARMONK VILLAGE,NY,New York,10504,United States,North America,1985-04-16
1512083,Female,Ada Flores,PITTSBURGH,PA,Pennsylvania,15201,United States,North America,1950-12-11
1512274,Female,Marlene Rowe,WINONA,MN,Minnesota,55987,United States,North America,1964-07-06
1512289,Female,Erica Pritchett,RENO,NV,Nevada,89501,United States,North America,1977-12-11
1512558,Female,Kimberly Walden,WEST ROXBURY,MA,Massachusetts,2132,United States,North America,1968-12-04
1512747,Male,Walter Bynum,HOUSTON,TX,Texas,77002,United States,North America,1939-01-06
1513100,Male,Charles Tiner,BLUEFIELD,WV,West Virginia,24701,United States,North America,1938-12-26
1513119,Female,Stacey James,RICHMOND,VA,Virginia,23231,United States,North America,1977-09-13
1513290,Female,Theresa Maguire,FAYETTEVILLE,AR,Arkansas,72701,United States,North America,1936-01-14
1513427,Female,Jennifer Garza,FARGO,ND,North Dakota,58104,United States,North America,1957-01-31
1513428,Male,Vincent Goodwin,BUFFALO,NY,New York,14216,United States,North America,1998-11-01
1513448,Male,Ray Villanueva,BRANCHBURG,NJ,New Jersey,8876,United States,North America,1980-08-02
1513582,Female,Rosa Lance,MATTHEWS,NC,North Carolina,28105,United States,North America,1976-06-05
1513646,Male,Darrell Osborne,PEORIA,IL,Illinois,61602,United States,North America,2000-01-28
1513670,Female,Diane Hulsey,FEDERAL WAY,WA,Washington,98003,United States,North America,1981-06-07
1513795,Female,Sally Lee,CHARLEVOIX,MI,Michigan,49720,United States,North America,1996-07-22
1513894,Male,Bryant Clevenger,MONTEREY,CA,California,95940,United States,North America,1988-12-21
1513963,Male,Jesus Matis,BAYONNE,NJ,New Jersey,7002,United States,North America,1995-02-20
1514006,Male,Ronald Fowler,BUFFALO,NY,New York,14216,United States,North America,1941-07-17
1514093,Female,Claudette Karas,PARDEEVILLE,WI,Wisconsin,53954,United States,North America,1982-09-06
1514233,Female,Carolyn Weeks,PUEBLO,CO,Colorado,81004,United States,North America,1981-02-24
1514479,Male,Timothy Hall,AMARILLO,TX,Texas,79101,United States,North America,1961-03-23
1514787,Male,Andrew Wilson,FARMINGTON,NM,New Mexico,87401,United States,North America,1996-09-24
1514884,Female,Kristin Sims,BETHEL PARK,PA,Pennsylvania,15102,United States,North America,1992-06-12
1514909,Female,Terra Doyle,GARDEN CITY,NY,New York,11530,United States,North America,1965-12-16
1515144,Female,Margarita Deal,ROLLING MEADOWS,IL,Illinois,60008,United States,North America,1948-02-09
1515177,Female,Carol Dillingham,ORLANDO,FL,Florida,32801,United States,North America,1945-01-26
1515615,Female,Wendy Tilley,WHITE CLOUD,KS,Kansas,66094,United States,North America,1987-02-27
1515621,Male,Mark Fulton,WAYNE,NJ,New Jersey,7477,United States,North America,1991-07-23
1515698,Male,Lavern Light,PARACHUTE,CO,Colorado,81635,United States,North America,1956-02-08
1516060,Male,Robert Ackerman,TUCSON,AZ,Arizona,85706,United States,North America,1979-08-08
1516123,Male,Walter Clodfelter,CAMDEN,NJ,New Jersey,8102,United States,North America,1961-04-12
1516541,Female,Nicole Pollard,SAN ANGELO,TX,Texas,76903,United States,North America,1974-03-19
1516646,Female,Amanda Jones,STEELE,MO,Missouri,63877,United States,North America,1990-02-09
1516885,Female,Linda Davis,BROOKLYN,NY,New York,11223,United States,North America,1954-11-23
1517046,Male,Jason Bennett,DAYTON,OH,Ohio,45402,United States,North America,1958-04-18
1517088,Female,Allison Gerdes,PLYMOUTH,IN,Indiana,46563,United States,North America,1949-09-21
1517199,Male,Merle Harrell,HIGH POINT,NC,North Carolina,27260,United States,North America,1945-11-01
1517394,Female,Laura Fletcher,LOS ANGELES,CA,California,90017,United States,North America,1982-10-24
1517504,Male,Mark Sweeney,CHESTER,VA,Virginia,23831,United States,North America,1966-07-08
1517554,Male,Chris Smith,MIAMI,FL,Florida,33169,United States,North America,1936-03-07
1517642,Male,Jerry Durand,HERCULES,CA,California,94547,United States,North America,1975-05-30
1517700,Female,Sandra Mills,PHOENIX,AZ,Arizona,85003,United States,North America,1940-05-31
1517783,Female,Louise Patterson,CHICAGO,IL,Illinois,60601,United States,North America,1950-10-06
1517822,Female,Melissa Crawford,MURRAY,UT,Utah,84107,United States,North America,1958-10-16
1517872,Female,Cecilia Jones,EVERETT,WA,Washington,98201,United States,North America,1960-01-31
1518136,Female,June Franco,SOUTH BURLINGTON,VT,Vermont,5403,United States,North America,1992-01-24
1518244,Male,Darren Curley,NEW YORK,NY,New York,10011,United States,North America,1983-01-24
1518437,Female,Karen Doyle,VIDALIA,GA,Georgia,30474,United States,North America,1964-10-16
1518651,Male,Eric McBride,BOCA RATON,FL,Florida,33486,United States,North America,1960-01-31
1519041,Male,Carlos Tiemann,HARAHAN,LA,Louisiana,70123,United States,North America,1992-11-30
1519236,Male,George Edwards,FAIRBORN,OH,Ohio,45324,United States,North America,1973-11-25
1519309,Female,Celia Brice,CHARLOTTE,NC,North Carolina,28209,United States,North America,1955-01-30
1519413,Female,Evelyn Shell,GREEN BAY,WI,Wisconsin,54303,United States,North America,1996-03-01
1519854,Male,Charles Caulkins,WARRENSVILLE HEIGHTS,OH,Ohio,44128,United States,North America,1941-05-27
1520094,Male,Eric Coker,TUALATIN,OR,Oregon,97062,United States,North America,1950-12-17
1520175,Male,Lucas Costigan,STEVENSON,WA,Washington,98648,United States,North America,1984-05-24
1520217,Male,Eugene Anderson,NEW YORK,NY,New York,10011,United States,North America,1968-06-04
1520295,Female,Patricia Martin,AZTEC,NM,New Mexico,87410,United States,North America,1958-06-03
1520702,Male,David Galbraith,GREENSBORO,NC,North Carolina,27406,United States,North America,1938-12-15
1520875,Male,Hugh Justin,PITTSBURGH,PA,Pennsylvania,15219,United States,North America,1971-06-20
1520979,Female,Dolores Raney,SEATTLE,WA,Washington,98119,United States,North America,1995-10-23
1521074,Male,James Carroll,MAXBASS,ND,North Dakota,58760,United States,North America,1964-02-22
1521107,Male,Anthony Hernandez,WOOSTER,OH,Ohio,44691,United States,North America,1936-09-09
1521152,Male,Stanley Buchanan,INDEPENDENCE,OH,Ohio,44131,United States,North America,1943-03-02
1521358,Male,Clyde Lebron,UNIONTOWN,KS,Kansas,66779,United States,North America,1943-08-22
1521733,Female,Lisa Sherman,RICHMOND,VA,Virginia,23222,United States,North America,1947-06-26
1521744,Female,Yvonne Willie,ATLANTA,GA,Georgia,30303,United States,North America,1941-11-28
1521935,Female,Deborah Creekmore,PANAMA CITY,FL,Florida,32401,United States,North America,1997-01-10
1522232,Female,Carina Snow,DALLAS,TX,Texas,75204,United States,North America,1996-11-01
1522440,Male,Steven Crawford,WICHITA,KS,Kansas,67202,United States,North America,1959-03-29
1522447,Male,Tyler Eddings,ATLANTA,GA,Georgia,30303,United States,North America,1995-12-26
1522483,Male,Omar Williams,FORUM,AR,Arkansas,72731,United States,North America,1984-04-10
1522590,Female,Mary Ryan,BALTIMORE,MD,Maryland,21201,United States,North America,1948-03-13
1522682,Male,Brad Shover,RIDGEWAY,OH,Ohio,43345,United States,North America,1940-06-27
1522843,Female,Kimberly McClure,ANNAPOLIS,MD,Maryland,21401,United States,North America,2001-06-11
1522859,Female,Erica Mealy,NEVADA,MO,Missouri,64772,United States,North America,1940-07-25
1522988,Female,Amy Moore,CONCORD,CA,California,94520,United States,North America,1972-11-02
1523267,Female,Lorena Thomas,ONALASKA,WA,Washington,98570,United States,North America,1965-12-19
1523366,Female,Lisa Pierce,PETERSBURG,IL,Illinois,62675,United States,North America,1979-01-02
1523497,Male,Ricardo Cooper,LAREDO,TX,Texas,78040,United States,North America,1944-12-09
1523902,Female,Patricia Shea,LEXINGTON,KY,Kentucky,40507,United States,North America,1983-08-10
1523947,Female,Mary Hutchings,SCHAUMBURG,IL,Illinois,60173,United States,North America,1937-02-05
1523982,Male,Robert Nelsen,ELKHART,IN,Indiana,46516,United States,North America,1999-09-04
1524039,Male,Donald Barker,EAST LANSING,MI,Michigan,48823,United States,North America,1993-11-05
1524144,Female,Lillian Scott,OAKLAND,CA,California,94612,United States,North America,1999-04-09
1524428,Female,Deidre Flynt,NEW BRUNSWICK,NJ,New Jersey,8901,United States,North America,1984-09-25
1524438,Female,Clara Wooten,SYRACUSE,NY,New York,13202,United States,North America,1990-01-24
1524450,Male,John Libby,MOUNT PLEASANT,TX,Texas,75455,United States,North America,1946-03-08
1524551,Female,Rosa Karam,WOBURN,MA,Massachusetts,1801,United States,North America,1956-07-18
1524676,Female,Cynthia Rice,SAN BRUNO,CA,California,94066,United States,North America,1966-08-14
1524756,Female,Leanna Bosco,LAKEWOOD,PA,Pennsylvania,18214,United States,North America,1959-09-19
1524810,Male,Rudolph Walsh,RENO,NV,Nevada,89501,United States,North America,1959-01-20
1524904,Female,Lorena Ybarra,SAN FRANCISCO,CA,California,94108,United States,North America,1937-10-12
1525000,Female,Esther Robison,PHOENIX,AZ,Arizona,85032,United States,North America,1998-10-31
1525002,Female,Gilda Girard,DALLAS,TX,Texas,75209,United States,North America,1984-11-13
1525015,Male,Marc Anderson,PHILADELPHIA,PA,Pennsylvania,19108,United States,North America,1961-12-23
1525125,Female,Laurie Velasquez,MIAMI,FL,Florida,33176,United States,North America,1936-06-26
1525189,Male,Robert Dubay,HILTON HEAD,SC,South Carolina,29928,United States,North America,1989-06-25
1525193,Male,Ronald Oconnell,PORTAGE,IN,Indiana,46368,United States,North America,1939-03-24
1525634,Female,Josephine Harwell,LOS ANGELES,CA,California,90017,United States,North America,1962-11-25
1525920,Female,Vivian Gibbons,ROCKY MOUNT,VA,Virginia,24151,United States,North America,1972-08-02
1525943,Female,Anita Baker,KANSAS CITY,MO,Missouri,64134,United States,North America,1964-02-16
1525958,Female,Mae Bowers,CINCINNATI,OH,Ohio,45236,United States,North America,1950-11-12
1526098,Female,Nell Rey,LOUISVILLE,KY,Kentucky,40202,United States,North America,1999-05-27
1526191,Male,Michael Pendergast,ARDMORE,OK,Oklahoma,73401,United States,North America,1949-01-04
1526388,Female,Tina Spencer,OSCEOLA,AR,Arkansas,72370,United States,North America,1994-04-27
1526552,Female,Stacey Beyer,QUINN,SD,South Dakota,57775,United States,North America,1956-10-10
1526612,Female,Mary Wheeler,WHEELING,WV,West Virginia,26003,United States,North America,1950-04-10
1526675,Male,Robert Bradley,SAINT LOUIS,MO,Missouri,63102,United States,North America,1940-10-23
1526835,Female,Deanna Malcom,IRVING,TX,Texas,75039,United States,North America,1946-05-22
1526993,Male,Lee Olivas,CHICAGO,IL,Illinois,60607,United States,North America,1997-12-24
1527115,Female,Diana Smith,FORT PIERCE,FL,Florida,34950,United States,North America,1951-06-17
1527126,Male,Raymond Saunders,OAKLAND,CA,California,94612,United States,North America,1951-07-02
1527475,Female,Nicole Sheldon,PORTLAND,OR,Oregon,97230,United States,North America,1969-06-07
1527714,Female,Brooke Huggins,MEMPHIS,TN,Tennessee,38128,United States,North America,1938-04-20
1527949,Male,Walter Jeffrey,EL RENO,OK,Oklahoma,73036,United States,North America,1937-07-10
1527995,Female,Christine Waters,ABERDEEN,MS,Mississippi,39730,United States,North America,1940-01-19
1528045,Male,Shawn Barron,DOWNERS GROVE,IL,Illinois,60515,United States,North America,1971-04-17
1528100,Male,Dustin Korth,SAINT LOUIS,MO,Missouri,63146,United States,North America,1984-01-30
1528114,Female,Martha Mullins,KOKOMO,IN,Indiana,46901,United States,North America,1984-10-18
1528345,Male,Randall Collins,PHOENIX,AZ,Arizona,85016,United States,North America,1992-10-20
1528361,Female,Helen House,CUSHING,OK,Oklahoma,74023,United States,North America,1983-08-24
1528423,Female,Megan Park,LEWISTON,ME,Maine,4240,United States,North America,1973-04-07
1528439,Female,Catrina Rivera,CHESAPEAKE,VA,Virginia,23323,United States,North America,1942-07-03
1528611,Male,Richard Watkins,NORTHAMPTON,PA,Pennsylvania,18067,United States,North America,1998-10-07
1528994,Male,Gary Bush,METAIRIE,LA,Louisiana,70001,United States,North America,1939-02-07
1529022,Female,Stephanie Guerrero,SOUTH BURLINGTON,VT,Vermont,5403,United States,North America,1961-11-15
1529072,Female,Sara Glynn,BEAVERTON,OR,Oregon,97005,United States,North America,1983-11-15
1529235,Female,Jennifer Babineaux,CHAMPAIGN,IL,Illinois,61820,United States,North America,1991-01-30
